Unnamed: 0,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_9666_SNP_5105659-exonerate_protein2genome-gene-0.1-mRNA-6,RecName: Full=Ras-related protein Rab-11A; Flags: Precursor,56,20.0,1.32619e-33,95.26,47.0,P:GO:0000911; P:GO:0001881; P:GO:0007080; P:GO:0010634; P:GO:0010796; P:GO:0010971; P:GO:0030953; P:GO:0032402; P:GO:0032465; P:GO:0033572; P:GO:0035773; P:GO:0036258; P:GO:0042546; P:GO:0044070; P:GO:0045054; P:GO:0045055; P:GO:0045773; P:GO:0071468; P:GO:0072594; P:GO:0090307; P:GO:0098887; P:GO:0150093; P:GO:1990182; P:GO:2000008; P:GO:2001135; F:GO:0003925; F:GO:0005525; F:GO:0008017; F:GO:0019003; F:GO:0031489; C:GO:0000922; C:GO:0005771; C:GO:0005828; C:GO:0009504; C:GO:0030424; C:GO:0030670; C:GO:0031901; C:GO:0032154; C:GO:0032588; C:GO:0032991; C:GO:0034451; C:GO:0048471; C:GO:0055038; C:GO:0070062; C:GO:0098837; C:GO:0098978; C:GO:0098993,"P:cytokinesis by cell plate formation; P:receptor recycling; P:mitotic metaphase plate congression; P:positive regulation of epithelial cell migration; P:regulation of multivesicular body size; P:positive regulation of G2/M transition of mitotic cell cycle; P:astral microtubule organization; P:melanosome transport; P:regulation of cytokinesis; P:transferrin transport; P:insulin secretion involved in cellular response to glucose stimulus; P:multivesicular body assembly; P:cell wall biogenesis; P:regulation of anion transport; P:constitutive secretory pathway; P:regulated exocytosis; P:positive regulation of axon extension; P:cellular response to acidic pH; P:establishment of protein localization to organelle; P:mitotic spindle assembly; P:neurotransmitter receptor transport, endosome to postsynaptic membrane; P:amyloid-beta clearance by transcytosis; P:exosomal secretion; P:regulation of protein localization to cell surface; P:regulation of endocytic recycling; F:G protein activity; F:GTP binding; F:microtubule binding; F:GDP binding; F:myosin V binding; C:spindle pole; C:multivesicular body; C:kinetochore microtubule; C:cell plate; C:axon; C:phagocytic vesicle membrane; C:early endosome membrane; C:cleavage furrow; C:trans-Golgi network membrane; C:protein-containing complex; C:centriolar satellite; C:perinuclear region of cytoplasm; C:recycling endosome membrane; C:extracellular exosome; C:postsynaptic recycling endosome; C:glutamatergic synapse; C:anchored component of synaptic vesicle membrane",EC:3.6.1; EC:3.6.5.1; EC:3.6.5.2,Acting on acid anhydrides; Heterotrimeric G-protein GTPase; Small monomeric GTPase,PR00449 (PRINTS); IPR027417 (G3DSA:3.40.50.GENE3D); IPR001806 (PFAM); PTHR47979:SF51 (PANTHER); PTHR47979 (PANTHER); PS51419 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY),F:GO:0003924; F:GO:0005525,F:GTPase activity; F:GTP binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_9534_SNP_2850933-exonerate_protein2genome-gene-0.1-mRNA-9,RecName: Full=Putative disease resistance RPP13-like protein 1,56,5.0,1.16586e-09,73.32,3.0,F:GO:0005515; F:GO:0032559; F:GO:0043168,F:protein binding; F:adenyl ribonucleotide binding; F:anion binding,,,IPR041118 (PFAM); G3DSA:1.20.5.4130 (GENE3D),no GO terms,no GO terms
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_9534_SNP_2850933-exonerate_protein2genome-gene-0.1-mRNA-10,---NA---,56,,,,,,,,,IPR041118 (PFAM); G3DSA:1.20.5.4130 (GENE3D),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_23621_SNP_2087672-exonerate_est2genome-gene-0.1-mRNA-1,RecName: Full=26S proteasome non-ATPase regulatory subunit 2,54,12.0,1.8189099999999999e-25,81.41,18.0,P:GO:0006972; P:GO:0009751; P:GO:0042176; P:GO:0043161; P:GO:0045087; P:GO:0050790; P:GO:0051726; F:GO:0030234; F:GO:0043130; C:GO:0005576; C:GO:0005654; C:GO:0005764; C:GO:0005776; C:GO:0005829; C:GO:0008540; C:GO:0034515; C:GO:0034774; C:GO:1904813,"P:hyperosmotic response; P:response to salicylic acid; P:regulation of protein catabolic process; P:proteasome-mediated ubiquitin-dependent protein catabolic process; P:innate immune response; P:regulation of catalytic activity; P:regulation of cell cycle; F:enzyme regulator activity; F:ubiquitin binding; C:extracellular region; C:nucleoplasm; C:lysosome; C:autophagosome; C:cytosol; C:proteasome regulatory particle, base subcomplex; C:proteasome storage granule; C:secretory granule lumen; C:ficolin-1-rich granule lumen",,,IPR011989 (G3DSA:1.25.10.GENE3D); PTHR10943:SF12 (PANTHER); PTHR10943 (PANTHER),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_61262_SNP_4536745-exonerate_protein2genome-gene-0.0-mRNA-1,RecName: Full=Cytochrome P450 71A2; AltName: Full=CYPLXXIA2; AltName: Full=Cytochrome P-450EG4,53,20.0,3.37581e-14,72.69,15.0,P:GO:0002238; P:GO:0016114; P:GO:0035835; P:GO:0051762; P:GO:0080027; F:GO:0005506; F:GO:0010333; F:GO:0020037; F:GO:0052582; F:GO:0102068; F:GO:0102311; F:GO:0102627; F:GO:0102628; C:GO:0005789; C:GO:0016021,P:response to molecule of fungal origin; P:terpenoid biosynthetic process; P:indole alkaloid biosynthetic process; P:sesquiterpene biosynthetic process; P:response to herbivore; F:iron ion binding; F:terpene synthase activity; F:heme binding; F:(+)-menthofuran synthase activity; F:alpha-humulene 10-hydroxylase activity; F:8-hydroxygeraniol dehydrogenase activity; F:parthenolide 3beta-hydroxylase activity; F:costunolide 3beta-hydroxylase activity; C:endoplasmic reticulum membrane; C:integral component of membrane,EC:1.14.14.113; EC:1.1.1.324; EC:1.14.13; EC:1.14.14.143; EC:4.2.3,"Alpha-humulene 10-hydroxylase; 8-hydroxygeraniol dehydrogenase; Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2); (+)-menthofuran synthase; Carbon-oxygen lyases",PTHR47956 (PANTHER); PTHR47956:SF62 (PANTHER),no GO terms,no GO terms
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_39367_SNP_232203-exonerate_protein2genome-gene-0.0-mRNA-1,---NA---,47,,,,,,,,,no IPS match,no IPS match,no IPS match
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_59695_SNP_80628-exonerate_protein2genome-gene-0.0-mRNA-12,---NA---,37,,,,,,,,,mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE),no GO terms,no GO terms
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_61262_SNP_4536745-exonerate_est2genome-gene-0.0-mRNA-1,---NA---,31,,,,,,,,,no IPS match,no IPS match,no IPS match
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_59695_SNP_80628-exonerate_protein2genome-gene-0.0-mRNA-13,---NA---,20,,,,,,,,,no IPS match,no IPS match,no IPS match
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_62932_SNP_4009105-exonerate_protein2genome-gene-0.1-mRNA-1,---NA---,14,,,,,,,,,no IPS match,no IPS match,no IPS match
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_61434_SNP_9194665-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=Vacuolar protein sorting-associated protein 13C,844,19.0,1.5171500000000001e-33,47.64,18.0,P:GO:0000045; P:GO:0007005; P:GO:0007610; P:GO:0008104; P:GO:0010243; P:GO:0019538; P:GO:0022414; P:GO:0031154; P:GO:0046907; P:GO:0051128; P:GO:0071702; P:GO:1901700; F:GO:0005515; C:GO:0005764; C:GO:0005783; C:GO:0010008; C:GO:0031966; C:GO:0098992,P:autophagosome assembly; P:mitochondrion organization; P:behavior; P:protein localization; P:response to organonitrogen compound; P:protein metabolic process; P:reproductive process; P:culmination involved in sorocarp development; P:intracellular transport; P:regulation of cellular component organization; P:organic substance transport; P:response to oxygen-containing compound; F:protein binding; C:lysosome; C:endoplasmic reticulum; C:endosome membrane; C:mitochondrial membrane; C:neuronal dense core vesicle,,,IPR031645 (PFAM); IPR009543 (PFAM); PTHR45523 (PANTHER); PTHR45523:SF2 (PANTHER),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_61434_SNP_9194665-exonerate_est2genome-gene-0.0-mRNA-2,RecName: Full=Vacuolar protein sorting-associated protein 13C,844,19.0,1.5171500000000001e-33,47.64,18.0,P:GO:0000045; P:GO:0007005; P:GO:0007610; P:GO:0008104; P:GO:0010243; P:GO:0019538; P:GO:0022414; P:GO:0031154; P:GO:0046907; P:GO:0051128; P:GO:0071702; P:GO:1901700; F:GO:0005515; C:GO:0005764; C:GO:0005783; C:GO:0010008; C:GO:0031966; C:GO:0098992,P:autophagosome assembly; P:mitochondrion organization; P:behavior; P:protein localization; P:response to organonitrogen compound; P:protein metabolic process; P:reproductive process; P:culmination involved in sorocarp development; P:intracellular transport; P:regulation of cellular component organization; P:organic substance transport; P:response to oxygen-containing compound; F:protein binding; C:lysosome; C:endoplasmic reticulum; C:endosome membrane; C:mitochondrial membrane; C:neuronal dense core vesicle,,,IPR031645 (PFAM); IPR009543 (PFAM); PTHR45523 (PANTHER); PTHR45523:SF2 (PANTHER),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62540_SNP_1173139-exonerate_protein2genome-gene-0.1-mRNA-17,RecName: Full=Pentatricopeptide repeat-containing protein At1g20230,754,20.0,0.0,56.64,9.0,P:GO:0010051; P:GO:0031425; P:GO:0031426; P:GO:0048366; P:GO:0080156; F:GO:0003729; F:GO:0005515; F:GO:0008270; C:GO:0009507,P:xylem and phloem pattern formation; P:chloroplast RNA processing; P:polycistronic mRNA processing; P:leaf development; P:mitochondrial mRNA modification; F:mRNA binding; F:protein binding; F:zinc ion binding; C:chloroplast,,,IPR002885 (PFAM); IPR002885 (TIGRFAM); IPR032867 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR002885 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR47926:SF19 (PANTHER); PTHR47926 (PANTHER); PTHR47926 (PANTHER); PTHR47926:SF19 (PANTHER); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES),F:GO:0005515; F:GO:0008270,F:protein binding; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62540_SNP_1173139-exonerate_protein2genome-gene-0.1-mRNA-4,RecName: Full=Pentatricopeptide repeat-containing protein At1g20230,652,20.0,0.0,57.35,15.0,P:GO:0010087; P:GO:0010214; P:GO:0010305; P:GO:0010588; P:GO:0016554; P:GO:0031425; P:GO:0031426; P:GO:0080156; P:GO:0140547; P:GO:1900865; F:GO:0003729; F:GO:0004519; F:GO:0005515; F:GO:0008270; C:GO:0009507,P:phloem or xylem histogenesis; P:seed coat development; P:leaf vascular tissue pattern formation; P:cotyledon vascular tissue pattern formation; P:cytidine to uridine editing; P:chloroplast RNA processing; P:polycistronic mRNA processing; P:mitochondrial mRNA modification; P:acquisition of seed longevity; P:chloroplast RNA modification; F:mRNA binding; F:endonuclease activity; F:protein binding; F:zinc ion binding; C:chloroplast,EC:3.1,Acting on ester bonds,IPR011990 (G3DSA:1.25.40.GENE3D); IPR002885 (TIGRFAM); IPR032867 (PFAM); IPR002885 (PFAM); IPR002885 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR47926 (PANTHER); PTHR47926:SF19 (PANTHER); PTHR47926 (PANTHER); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY),F:GO:0005515; F:GO:0008270,F:protein binding; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62942_SNP_1452977-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=L-ascorbate oxidase; Short=ASO; Short=Ascorbase; Flags: Precursor,641,20.0,0.0,53.82,7.0,P:GO:0006950; P:GO:0009932; F:GO:0005507; F:GO:0016491; C:GO:0005576; C:GO:0009505; C:GO:0046658,P:response to stress; P:cell tip growth; F:copper ion binding; F:oxidoreductase activity; C:extracellular region; C:plant-type cell wall; C:anchored component of plasma membrane,EC:1,Oxidoreductases,IPR011706 (PFAM); IPR001117 (PFAM); IPR008972 (G3DSA:2.60.40.GENE3D); IPR008972 (G3DSA:2.60.40.GENE3D); IPR011707 (PFAM); IPR008972 (G3DSA:2.60.40.GENE3D); PTHR11709:SF270 (PANTHER); IPR045087 (PANTHER); IPR008972 (SUPERFAMILY); IPR008972 (SUPERFAMILY); IPR008972 (SUPERFAMILY),F:GO:0005507; F:GO:0016491,F:copper ion binding; F:oxidoreductase activity
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62480_SNP_2374442-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=Puromycin-sensitive aminopeptidase; Short=PSA; AltName: Full=Cytosol alanyl aminopeptidase; Short=AAP-S,637,20.0,0.0,62.66,32.0,P:GO:0000209; P:GO:0003081; P:GO:0008595; P:GO:0009792; P:GO:0009926; P:GO:0016485; P:GO:0030590; P:GO:0043171; P:GO:0046662; P:GO:0048731; P:GO:0051661; P:GO:0071456; P:GO:0120113; P:GO:1900195; P:GO:1903538; P:GO:1990947; F:GO:0005515; F:GO:0008270; F:GO:0010013; F:GO:0042277; F:GO:0070006; C:GO:0000328; C:GO:0000793; C:GO:0005576; C:GO:0005771; C:GO:0005783; C:GO:0005829; C:GO:0005903; C:GO:0045177; C:GO:0061957; C:GO:0097431; C:GO:0098590,"P:protein polyubiquitination; P:regulation of systemic arterial blood pressure by renin-angiotensin; P:anterior/posterior axis specification, embryo; P:embryo development ending in birth or egg hatching; P:auxin polar transport; P:protein processing; P:first cell cycle pseudocleavage; P:peptide catabolic process; P:regulation of oviposition; P:system development; P:maintenance of centrosome location; P:cellular response to hypoxia; P:cytoplasm to vacuole transport by the NVT pathway; P:positive regulation of oocyte maturation; P:regulation of meiotic cell cycle process involved in oocyte maturation; P:exit from meiosis; F:protein binding; F:zinc ion binding; F:N-1-naphthylphthalamic acid binding; F:peptide binding; F:metalloaminopeptidase activity; C:fungal-type vacuole lumen; C:condensed chromosome; C:extracellular region; C:multivesicular body; C:endoplasmic reticulum; C:cytosol; C:brush border; C:apical part of cell; C:NVT complex; C:mitotic spindle pole; C:plasma membrane region",EC:3.4.11,Acting on peptide bonds (peptidases),IPR001930 (PRINTS); G3DSA:2.60.40.1910 (GENE3D); IPR014782 (PFAM); IPR027268 (G3DSA:1.10.390.GENE3D); IPR024571 (PFAM); G3DSA:1.25.50.20 (GENE3D); IPR042097 (G3DSA:2.60.40.GENE3D); IPR045357 (PFAM); PTHR11533 (PANTHER); PTHR11533:SF269 (PANTHER); IPR034016 (CDD); SSF55486 (SUPERFAMILY); IPR042097 (SUPERFAMILY),P:GO:0006508; F:GO:0008237; F:GO:0008270,P:proteolysis; F:metallopeptidase activity; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62480_SNP_2374442-exonerate_est2genome-gene-0.0-mRNA-2,RecName: Full=Puromycin-sensitive aminopeptidase; Short=PSA; AltName: Full=Cytosol alanyl aminopeptidase; Short=AAP-S,637,20.0,0.0,62.66,32.0,P:GO:0000209; P:GO:0003081; P:GO:0008595; P:GO:0009792; P:GO:0009926; P:GO:0016485; P:GO:0030590; P:GO:0043171; P:GO:0046662; P:GO:0048731; P:GO:0051661; P:GO:0071456; P:GO:0120113; P:GO:1900195; P:GO:1903538; P:GO:1990947; F:GO:0005515; F:GO:0008270; F:GO:0010013; F:GO:0042277; F:GO:0070006; C:GO:0000328; C:GO:0000793; C:GO:0005576; C:GO:0005771; C:GO:0005783; C:GO:0005829; C:GO:0005903; C:GO:0045177; C:GO:0061957; C:GO:0097431; C:GO:0098590,"P:protein polyubiquitination; P:regulation of systemic arterial blood pressure by renin-angiotensin; P:anterior/posterior axis specification, embryo; P:embryo development ending in birth or egg hatching; P:auxin polar transport; P:protein processing; P:first cell cycle pseudocleavage; P:peptide catabolic process; P:regulation of oviposition; P:system development; P:maintenance of centrosome location; P:cellular response to hypoxia; P:cytoplasm to vacuole transport by the NVT pathway; P:positive regulation of oocyte maturation; P:regulation of meiotic cell cycle process involved in oocyte maturation; P:exit from meiosis; F:protein binding; F:zinc ion binding; F:N-1-naphthylphthalamic acid binding; F:peptide binding; F:metalloaminopeptidase activity; C:fungal-type vacuole lumen; C:condensed chromosome; C:extracellular region; C:multivesicular body; C:endoplasmic reticulum; C:cytosol; C:brush border; C:apical part of cell; C:NVT complex; C:mitotic spindle pole; C:plasma membrane region",EC:3.4.11,Acting on peptide bonds (peptidases),IPR001930 (PRINTS); IPR042097 (G3DSA:2.60.40.GENE3D); G3DSA:1.25.50.20 (GENE3D); IPR014782 (PFAM); IPR024571 (PFAM); IPR027268 (G3DSA:1.10.390.GENE3D); G3DSA:2.60.40.1910 (GENE3D); IPR045357 (PFAM); PTHR11533:SF269 (PANTHER); PTHR11533 (PANTHER); IPR034016 (CDD); IPR042097 (SUPERFAMILY); SSF55486 (SUPERFAMILY),P:GO:0006508; F:GO:0008237; F:GO:0008270,P:proteolysis; F:metallopeptidase activity; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62480_SNP_2374442-exonerate_est2genome-gene-0.0-mRNA-3,RecName: Full=Puromycin-sensitive aminopeptidase; Short=PSA; AltName: Full=Cytosol alanyl aminopeptidase; Short=AAP-S,523,20.0,0.0,61.01,30.0,P:GO:0003081; P:GO:0008595; P:GO:0009792; P:GO:0009926; P:GO:0016485; P:GO:0030590; P:GO:0043171; P:GO:0046662; P:GO:0048731; P:GO:0051661; P:GO:0071456; P:GO:0120113; P:GO:1900195; P:GO:1903538; P:GO:1990947; F:GO:0005515; F:GO:0008270; F:GO:0010013; F:GO:0042277; F:GO:0070006; C:GO:0000328; C:GO:0000793; C:GO:0005771; C:GO:0005783; C:GO:0005829; C:GO:0005903; C:GO:0045177; C:GO:0061957; C:GO:0097431; C:GO:0098590,"P:regulation of systemic arterial blood pressure by renin-angiotensin; P:anterior/posterior axis specification, embryo; P:embryo development ending in birth or egg hatching; P:auxin polar transport; P:protein processing; P:first cell cycle pseudocleavage; P:peptide catabolic process; P:regulation of oviposition; P:system development; P:maintenance of centrosome location; P:cellular response to hypoxia; P:cytoplasm to vacuole transport by the NVT pathway; P:positive regulation of oocyte maturation; P:regulation of meiotic cell cycle process involved in oocyte maturation; P:exit from meiosis; F:protein binding; F:zinc ion binding; F:N-1-naphthylphthalamic acid binding; F:peptide binding; F:metalloaminopeptidase activity; C:fungal-type vacuole lumen; C:condensed chromosome; C:multivesicular body; C:endoplasmic reticulum; C:cytosol; C:brush border; C:apical part of cell; C:NVT complex; C:mitotic spindle pole; C:plasma membrane region",EC:3.4.11,Acting on peptide bonds (peptidases),IPR001930 (PRINTS); IPR027268 (G3DSA:1.10.390.GENE3D); IPR014782 (PFAM); G3DSA:1.25.50.20 (GENE3D); IPR024571 (PFAM); G3DSA:2.60.40.1910 (GENE3D); PTHR11533:SF269 (PANTHER); PTHR11533 (PANTHER); IPR034016 (CDD); SSF55486 (SUPERFAMILY),P:GO:0006508; F:GO:0008237; F:GO:0008270,P:proteolysis; F:metallopeptidase activity; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62540_SNP_1173139-exonerate_protein2genome-gene-0.1-mRNA-5,RecName: Full=Pentatricopeptide repeat-containing protein At1g20230,521,20.0,0.0,62.25,14.0,P:GO:0010087; P:GO:0010214; P:GO:0010305; P:GO:0010588; P:GO:0016554; P:GO:0031425; P:GO:0031426; P:GO:0080156; P:GO:0140547; P:GO:1900865; F:GO:0003729; F:GO:0005515; F:GO:0008270; C:GO:0009507,P:phloem or xylem histogenesis; P:seed coat development; P:leaf vascular tissue pattern formation; P:cotyledon vascular tissue pattern formation; P:cytidine to uridine editing; P:chloroplast RNA processing; P:polycistronic mRNA processing; P:mitochondrial mRNA modification; P:acquisition of seed longevity; P:chloroplast RNA modification; F:mRNA binding; F:protein binding; F:zinc ion binding; C:chloroplast,,,IPR002885 (TIGRFAM); IPR002885 (PFAM); IPR002885 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR032867 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR47926:SF19 (PANTHER); PTHR47926 (PANTHER); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES),F:GO:0005515; F:GO:0008270,F:protein binding; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62540_SNP_1173139-exonerate_protein2genome-gene-0.1-mRNA-1,RecName: Full=Pentatricopeptide repeat-containing protein At1g20230,514,20.0,0.0,63.95,14.0,P:GO:0010087; P:GO:0010214; P:GO:0010305; P:GO:0010588; P:GO:0031425; P:GO:0031426; P:GO:0080156; P:GO:0140547; P:GO:1900865; F:GO:0003729; F:GO:0004519; F:GO:0005515; F:GO:0008270; C:GO:0009507,P:phloem or xylem histogenesis; P:seed coat development; P:leaf vascular tissue pattern formation; P:cotyledon vascular tissue pattern formation; P:chloroplast RNA processing; P:polycistronic mRNA processing; P:mitochondrial mRNA modification; P:acquisition of seed longevity; P:chloroplast RNA modification; F:mRNA binding; F:endonuclease activity; F:protein binding; F:zinc ion binding; C:chloroplast,EC:3.1,Acting on ester bonds,IPR002885 (PFAM); IPR032867 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR002885 (TIGRFAM); IPR002885 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); PTHR47926:SF19 (PANTHER); PTHR47926 (PANTHER); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES),F:GO:0005515; F:GO:0008270,F:protein binding; F:zinc ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62540_SNP_1173139-exonerate_protein2genome-gene-0.1-mRNA-6,RecName: Full=Pentatricopeptide repeat-containing protein At1g20230,514,20.0,0.0,62.02,15.0,P:GO:0010087; P:GO:0010214; P:GO:0010305; P:GO:0010588; P:GO:0016554; P:GO:0031425; P:GO:0031426; P:GO:0080156; P:GO:0140547; P:GO:1900865; F:GO:0003729; F:GO:0004519; F:GO:0005515; F:GO:0008270; C:GO:0009507,P:phloem or xylem histogenesis; P:seed coat development; P:leaf vascular tissue pattern formation; P:cotyledon vascular tissue pattern formation; P:cytidine to uridine editing; P:chloroplast RNA processing; P:polycistronic mRNA processing; P:mitochondrial mRNA modification; P:acquisition of seed longevity; P:chloroplast RNA modification; F:mRNA binding; F:endonuclease activity; F:protein binding; F:zinc ion binding; C:chloroplast,EC:3.1,Acting on ester bonds,IPR002885 (TIGRFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR002885 (PFAM); IPR002885 (PFAM); IPR032867 (PFAM); PTHR47926:SF19 (PANTHER); PTHR47926 (PANTHER); PTHR47926 (PANTHER); PTHR47926:SF19 (PANTHER); IPR002885 (PROSITE_PROFILES); IPR002885 (PROSITE_PROFILES),F:GO:0005515; F:GO:0008270,F:protein binding; F:zinc ion binding
